,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
159,Single Family Residence,"$4,135",2967 sqft,Yes,$434,R2596747,,Residential,1973,,"1059 Spar Dr, Coquitlam, BC",2,7,4,27/06/2021,"$1,288,000",02/08/2021,"$1,280,000"
160,Apartment/Condominium,"$1,984",816 sqft,Yes,$857,R2790521,,Residential,2013,,"807 - 2955 Atlantic Ave, Coquitlam, BC",2,2,1,19/06/2023,"$699,888",-,-
161,Single Family Residence,"$4,931",3142 sqft,Yes,$569,R2602739,,Residential,1987,,"1276 Durant Dr, Coquitlam, BC",3,5,4,18/07/2021,"$1,788,000",04/08/2021,"$1,760,000"
162,Apartment/Condominium,"$2,935",1000 sqft,Yes,$714,R2601415,,Residential,2017,,"316 - 607 Cottonwood Ave, Coquitlam, BC",2,2,1,12/07/2021,"$714,900",04/08/2021,"$706,000"
163,Townhouse,"$4,057",2313 sqft,Yes,$604,R2880543,,Residential,2020,,"161 - 1220 Rocklin St, Coquitlam, BC",3,4,2,07/05/2024,"$1,399,000",22/06/2024,"$1,389,000"
164,Apartment/Condominium,,1010 sqft,Yes,$643,R2604853,,Residential,2008,,"604 - 555 Delestre Ave, Coquitlam, BC",2,2,2,25/07/2021,"$649,800",04/08/2021,"$630,000"
165,Single Family Residence,"$5,086",2033 sqft,Yes,$730,R2592416,,Residential,1971,,"834 Alama Ave, Coquitlam, BC",2,4,2,13/06/2021,"$1,485,000",04/08/2021,"$1,449,000"
166,Single Family Residence,"$4,154",3730 sqft,Yes,$393,R2560583,,Residential,2009,,"2753 Dewdney Trunk Rd, Coquitlam, BC",3,7,4,05/04/2021,"$1,468,000",04/08/2021,"$1,450,000"
167,Apartment/Condominium,"$3,003",809 sqft,Yes,$828,R2607276,,Residential,2016,,"2805 - 1188 Pinetree Way, Coquitlam, BC",1,2,1,04/08/2021,"$669,900",04/08/2021,"$669,900"
168,Apartment/Condominium,"$2,128",855 sqft,Yes,$614,R2606880,,Residential,1995,,"101 - 3070 Guildford Way, Coquitlam, BC",1,2,1,01/08/2021,"$525,000",08/08/2021,"$525,000"
169,Single Family Residence,"$5,616",4516 sqft,Yes,$476,R2555691,,Residential,1985,,"673 Morrison Ave, Coquitlam, BC",4,5,5,22/03/2021,"$2,150,000",08/08/2021,"$1,939,900"
170,Townhouse,"$2,958",1350 sqft,Yes,$592,R2606489,,Residential,2004,,"2 - 730 Farrow St, Coquitlam, BC",2,3,2,01/08/2021,"$799,900",08/08/2021,"$810,000"
171,Townhouse,"$4,070",1782 sqft,Yes,$603,R2605249,,Residential,2004,,"16 - 320 Decaire St, Coquitlam, BC",2,3,3,26/07/2021,"$1,075,000",07/08/2021,"$1,040,000"
172,Multi Family,"$3,870",1751 sqft,Yes,$736,R2606697,,Residential,2011,,"1039 Charland Ave, Coquitlam, BC",3,4,2,02/08/2021,"$1,290,000",08/08/2021,"$1,350,000"
173,Single Family Residence,"$5,027",1753 sqft,Yes,$820,R2594350,,Residential,2015,,"102 - 761 Miller Ave, Coquitlam, BC",2,3,1,15/06/2021,"$1,438,000",08/08/2021,"$1,413,000"
174,Apartment/Condominium,"$2,366",688 sqft,Yes,$811,R2607120,,Residential,2009,,"3103 - 2980 Atlantic Ave, Coquitlam, BC",1,2,1,03/08/2021,"$558,000",08/08/2021,"$552,000"
175,Townhouse,"$1,750",1298 sqft,Yes,$677,R2743576,,Residential,2017,,"109 - 1331 Hachey Ave, Coquitlam, BC",2,2,1,01/01/2023,"$880,000",20/02/2023,"$850,000"
176,Apartment/Condominium,"$2,193",1160 sqft,Yes,$473,R2606301,,Residential,1989,,"103 - 2733 Atlin Pl, Coquitlam, BC",2,2,1,01/08/2021,"$549,000",12/08/2021,"$540,000"
177,Apartment/Condominium,"$2,249",936 sqft,Yes,$982,R2884358,,Residential,2021,,"4102 - 567 Clarke Rd, Coquitlam, BC",2,2,1,16/05/2024,"$920,000",22/06/2024,"$961,000"
178,Multi Family,"$3,893",1673 sqft,Yes,$716,R2608550,,Residential,1999,,"1004 Quadling Ave, Coquitlam, BC",2,3,6,09/08/2021,"$1,198,900",11/08/2021,"$1,238,000"
179,Single Family Residence,"$5,015",3140 sqft,Yes,$477,R2602380,,Residential,1988,,"717 Anskar Crt, Coquitlam, BC",3,4,5,14/07/2021,"$1,500,000",12/08/2021,"$1,425,000"
180,Single Family Residence,"$5,827",5294 sqft,Yes,$358,R2575269,,Residential,1993,,"2240 Sorrento Dr, Coquitlam, BC",3,6,2,02/05/2021,"$1,899,000",11/08/2021,"$1,829,000"
181,Apartment/Condominium,"$2,747",915 sqft,Yes,$806,R2599133,,Residential,2019,,"115 - 516 Foster Ave, Coquitlam, BC",2,2,1,05/07/2021,"$738,000",12/08/2021,"$725,000"
182,Apartment/Condominium,"$1,739",592 sqft,Yes,$707,R2584477,,Residential,1998,,"516 - 528 Rochester Ave, Coquitlam, BC",1,1,1,23/05/2021,"$419,000",12/08/2021,"$415,000"
183,Single Family Residence,"$3,755",1684 sqft,No,$712,R2608226,,Residential,1947,,"1018 Como Lake Ave, Coquitlam, BC",1,3,2,08/08/2021,"$1,199,900",11/08/2021,"$1,200,000"
184,Apartment/Condominium,"$2,262",1012 sqft,Yes,$493,R2608568,,Residential,1993,,"406 - 2995 Princess Cres, Coquitlam, BC",2,2,1,09/08/2021,"$499,000",15/08/2021,"$510,000"
185,Single Family Residence,"$6,344",5613 sqft,Yes,$338,R2606866,,Residential,1993,,"2521 Jade Pl, Coquitlam, BC",5,6,7,03/08/2021,"$1,899,000",16/08/2021,"$1,800,000"
186,Apartment/Condominium,"$1,695",929 sqft,Yes,$473,R2608324,,Residential,1981,,"304 - 1050 Howie Ave, Coquitlam, BC",2,2,1,08/08/2021,"$439,900",15/08/2021,"$476,500"
187,Townhouse,"$2,448",1190 sqft,Yes,$504,R2608617,,Residential,1988,,"3 - 1328 Brunette Ave, Coquitlam, BC",2,2,1,09/08/2021,"$599,999",15/08/2021,"$631,800"
188,Apartment/Condominium,"$2,574",1108 sqft,Yes,$557,R2604906,,Residential,2007,,"105 - 976 Adair Ave, Coquitlam, BC",2,2,2,25/07/2021,"$618,000",15/08/2021,"$622,000"
189,Apartment/Condominium,"$1,670",519 sqft,Yes,$751,R2608612,,Residential,1998,,"311 - 528 Rochester Ave, Coquitlam, BC",1,1,1,08/08/2021,"$389,900",15/08/2021,"$397,500"
190,Apartment/Condominium,"$3,335",1283 sqft,Yes,$692,R2588709,,Residential,2012,,"905 - 1415 Parkway Blvd, Coquitlam, BC",2,2,2,02/06/2021,"$889,000",16/08/2021,"$875,000"
191,Townhouse,"$2,201",927 sqft,Yes,$566,R2608392,,Residential,1998,,"54 - 1561 Booth Ave, Coquitlam, BC",1,2,1,08/08/2021,"$525,000",15/08/2021,"$550,045"
192,Apartment/Condominium,"$2,605",750 sqft,Yes,$865,R2572956,,Residential,2017,,"1507 - 602 Como Lake Ave, Coquitlam, BC",1,2,1,27/04/2021,"$648,800",18/08/2021,"$628,000"
193,Apartment/Condominium,"$2,569",962 sqft,Yes,$944,R2895730,,Residential,2020,,"1507 - 525 Foster Ave, Coquitlam, BC",2,2,2,16/06/2024,"$909,000",-,Not Sold Yet
194,Apartment/Condominium,"$1,183",746 sqft,Yes,$628,R2826242,,Residential,1983,,"308 - 1210 Pacific St, Coquitlam, BC",1,1,1,17/10/2023,"$469,000",16/11/2023,"$450,000"
195,Multi Family,"$4,239",2237 sqft,Yes,$536,R2607882,,Residential,1993,,"1207 Thomas Ave, Coquitlam, BC",2,4,7,05/08/2021,"$1,199,900",18/08/2021,"$1,229,000"
196,Apartment/Condominium,"$1,482",626 sqft,Yes,$495,R2608014,,Residential,1968,,"203 - 1000 King Albert Ave, Coquitlam, BC",1,1,1,08/08/2021,"$309,900",19/08/2021,"$302,000"
197,Townhouse,"$2,843",1146 sqft,Yes,$627,R2591068,,Residential,2013,,"222 - 618 Langside Ave, Coquitlam, BC",1,2,2,08/06/2021,"$719,000",19/08/2021,"$705,000"
198,Apartment/Condominium,"$1,924",907 sqft,Yes,$494,R2610587,,Residential,1983,,"102 - 1210 Pacific St, Coquitlam, BC",1,2,1,17/08/2021,"$448,800",19/08/2021,"$444,000"
199,Townhouse,"$3,683",2427 sqft,Yes,$473,R2610409,,Residential,2000,,"49 - 3405 Plateau Blvd, Coquitlam, BC",4,4,2,16/08/2021,"$1,150,000",19/08/2021,"$1,190,000"
200,Apartment/Condominium,"$1,937",522 sqft,Yes,"$1,034",R2609697,,Residential,2020,,"1105 - 657 Whiting Way, Coquitlam, BC",1,1,1,15/08/2021,"$539,900",22/08/2021,"$563,000"
201,Apartment/Condominium,,651 sqft,Yes,$874,R2591683,,Residential,2021,,"302 - 700 Clarke Rd, Coquitlam, BC",1,1,1,09/06/2021,"$569,000",22/08/2021,"$555,000"
202,Single Family Residence,"$4,453",2439 sqft,No,$553,R2609829,,Residential,1960,,"726 Schoolhouse St, Coquitlam, BC",2,4,5,14/08/2021,"$1,350,000",22/08/2021,"$1,445,000"
203,Apartment/Condominium,"$2,412",990 sqft,Yes,$848,R2845720,,Residential,2015,,"206 - 3107 Windsor Gate, Coquitlam, BC",2,2,2,30/01/2024,"$839,999",22/02/2024,"$825,000"
204,Townhouse,"$3,841",1582 sqft,Yes,$625,R2611112,,Residential,2019,,"119 - 3500 Promenade Burke Village, Coquitlam, BC",2,3,4,19/08/2021,"$990,000",22/08/2021,"$1,045,000"
205,Apartment/Condominium,"$2,705",1302 sqft,Yes,$518,R2580399,,Residential,1995,,"107 - 1190 Pipeline Rd, Coquitlam, BC",2,3,2,12/05/2021,"$675,000",21/08/2021,"$675,000"
206,Single Family Residence,"$3,785",1750 sqft,Yes,$714,R2609098,,Residential,1981,,"1309 Hornby St, Coquitlam, BC",2,3,6,09/08/2021,"$1,249,900",22/08/2021,"$1,240,000"
207,Apartment/Condominium,"$2,574",1330 sqft,Yes,$481,R2608992,,Residential,1997,,"201 - 3098 Guildford Way, Coquitlam, BC",2,2,1,08/08/2021,"$639,900",22/08/2021,"$627,000"
208,Single Family Residence,"$5,066",3676 sqft,Yes,$418,R2600063,,Residential,1983,,"2620 Charter Hill Pl, Coquitlam, BC",3,4,4,06/07/2021,"$1,540,000",25/08/2021,"$1,485,000"
209,Apartment/Condominium,,933 sqft,Yes,$834,R2588156,,Residential,2018,,"803 - 3100 Windsor Gate, Coquitlam, BC",2,2,1,31/05/2021,"$779,000",25/08/2021,"$759,000"
210,Apartment/Condominium,"$2,382",1047 sqft,Yes,$524,R2612237,,Residential,1993,,"408 - 2968 Burlington Dr, Coquitlam, BC",2,2,1,24/08/2021,"$549,000",25/08/2021,"$560,000"
211,Duplex,"$5,225",4328 sqft,No,$459,R2602298,,Residential Income,1967,,"402 Nelson St, Coquitlam, BC",4,6,4,13/07/2021,"$1,990,000",25/08/2021,"$2,045,000"
212,Single Family Residence,"$5,658",2726 sqft,Yes,$655,R2610455,,Residential,1971,,"525 Ascot St, Coquitlam, BC",3,5,6,17/08/2021,"$1,788,000",25/08/2021,"$1,745,000"
213,Apartment/Condominium,"$1,956",522 sqft,Yes,"$1,109",R2600627,,Residential,2020,,"1305 - 657 Whiting Way, Coquitlam, BC",1,1,1,11/07/2021,"$579,000",25/08/2021,"$565,000"
214,Single Family Residence,"$6,715",2608 sqft,Yes,$851,R2611702,,Residential,2018,,"3576 Sheffield Ave, Coquitlam, BC",2,4,4,22/08/2021,"$2,222,000",25/08/2021,"$2,222,000"
215,Single Family Residence,"$5,785",3809 sqft,Yes,$459,R2610419,,Residential,2012,,"1485 Dayton St, Coquitlam, BC",3,4,4,16/08/2021,"$1,749,000",25/08/2021,"$1,735,000"
216,Apartment/Condominium,"$1,552",371 sqft,Yes,"$1,048",R2565888,,Residential,2008,,"708 - 555 Delestre Ave, Coquitlam, BC",1,0,1,13/04/2021,"$389,000",29/08/2021,"$367,500"
217,Apartment/Condominium,,761 sqft,Yes,"$1,037",R2600953,,Residential,2022,,"1305 - 555 Sydney Ave, Coquitlam, BC",2,2,1,08/07/2021,"$789,900",29/08/2021,"$789,900"
218,Single Family Residence,"$5,085",2951 sqft,Yes,$423,R2612231,,Residential,1996,,"1418 El Camino Dr, Coquitlam, BC",3,5,7,24/08/2021,"$1,249,000",29/08/2021,"$1,380,000"
219,Apartment/Condominium,"$2,302",956 sqft,Yes,$615,R2656663,,Residential,1994,,"601 - 3071 Glen Dr, Coquitlam, BC",2,2,1,21/02/2022,"$588,800",28/02/2022,"$633,000"
220,Townhouse,"$3,497",2037 sqft,Yes,$466,R2611672,,Residential,1992,,"28 - 2561 Runnel Dr, Coquitlam, BC",2,3,2,22/08/2021,"$949,900",29/08/2021,"$975,000"
221,Apartment/Condominium,"$2,139",576 sqft,Yes,$899,R2601175,,Residential,2016,,"802 - 1188 Pinetree Way, Coquitlam, BC",1,1,1,11/07/2021,"$518,000",29/08/2021,"$525,000"
222,Apartment/Condominium,"$2,051",575 sqft,Yes,$902,R2606017,,Residential,2009,,"703 - 2982 Burlington Dr, Coquitlam, BC",1,1,1,03/08/2021,"$519,000",29/08/2021,"$514,000"
223,Apartment/Condominium,"$2,501",1117 sqft,Yes,$518,R2612019,,Residential,1990,,"305 - 1154 Westwood St, Coquitlam, BC",2,2,1,23/08/2021,"$579,000",29/08/2021,"$579,000"
224,Apartment/Condominium,"$1,730",600 sqft,Yes,"$1,016",R2876885,,Residential,2017,,"1206 - 570 Emerson St, Coquitlam, BC",1,1,1,29/04/2024,"$610,000",-,Not Sold Yet
225,Apartment/Condominium,"$2,962",935 sqft,Yes,$791,R2610333,,Residential,2014,,"2505 - 3102 Windsor Gate, Coquitlam, BC",2,2,1,15/08/2021,"$739,900",03/09/2021,"$727,000"
226,Single Family Residence,"$5,986",3397 sqft,Yes,$566,R2609547,,Residential,2015,,"3484 Chandler St, Coquitlam, BC",3,5,4,12/08/2021,"$1,925,000",02/09/2021,"$1,890,000"
227,Townhouse,,1700 sqft,Yes,$712,R2611095,,Residential,2022,,"803 - 606 Foster Ave, Coquitlam, BC",2,3,1,15/08/2021,"$1,210,900",03/09/2021,"$1,210,900"
228,Multi Family,"$3,295",1643 sqft,Yes,$601,R2613886,,Residential,2008,,"1978 Cape Horn Ave, Coquitlam, BC",2,3,4,26/08/2021,"$988,800",03/09/2021,"$988,800"
229,Apartment/Condominium,"$2,370",594 sqft,Yes,"$1,009",R2612425,,Residential,2020,,"1101 - 525 Foster Ave, Coquitlam, BC",1,1,1,25/08/2021,"$599,900",01/09/2021,"$606,888"
230,Single Family Residence,"$9,063",6171 sqft,Yes,$510,R2612941,,Residential,2016,,"1910 Orland Dr, Coquitlam, BC",8,9,5,29/08/2021,"$3,150,000",02/09/2021,"$3,100,000"
231,Townhouse,"$3,758",2468 sqft,No,$457,R2610731,,Residential,1992,,"57 - 2990 Panorama Dr, Coquitlam, BC",2,4,2,17/08/2021,"$1,128,000",02/09/2021,"$1,066,000"
232,Apartment/Condominium,"$2,862",1336 sqft,Yes,$523,R2613849,,Residential,1997,,"104 - 1196 Pipeline Rd, Coquitlam, BC",2,3,2,31/08/2021,"$698,900",07/09/2021,"$767,000"
233,Townhouse,,1660 sqft,Yes,$713,R2606113,,Residential,2022,,"101 - 3517 Baycrest Ave, Coquitlam, BC",2,4,2,26/07/2021,"$1,184,900",06/09/2021,"$1,184,900"
234,Townhouse,"$3,272",1361 sqft,Yes,$661,R2614261,,Residential,2004,,"61 - 2978 Whisper Way, Coquitlam, BC",2,3,2,29/08/2021,"$899,900",06/09/2021,"$950,000"
235,Apartment/Condominium,"$2,439",911 sqft,Yes,$668,R2614088,,Residential,2007,,"502 - 511 Rochester Ave, Coquitlam, BC",2,2,1,29/08/2021,"$609,000",06/09/2021,"$600,000"
236,Single Family Residence,"$5,177",2657 sqft,Yes,$564,R2613280,,Residential,1990,,"657 Walnut Pl, Coquitlam, BC",2,4,4,29/08/2021,"$1,499,000",06/09/2021,"$1,650,000"
237,Apartment/Condominium,"$2,093",935 sqft,Yes,$481,R2613959,,Residential,1969,,"311 - 590 Whiting Way, Coquitlam, BC",1,2,1,31/08/2021,"$449,900",07/09/2021,"$435,000"
238,Single Family Residence,"$5,672",3578 sqft,Yes,$488,R2613156,,Residential,2010,,"1219 Burkemont Pl, Coquitlam, BC",3,6,5,28/08/2021,"$1,748,888",06/09/2021,"$1,801,000"
239,Townhouse,"$2,612",1300 sqft,Yes,$461,R2613370,,Residential,1994,,"10 - 1383 Brunette Ave, Coquitlam, BC",2,2,2,30/08/2021,"$600,000",06/09/2021,"$660,000"
240,Apartment/Condominium,"$5,091",1423 sqft,Yes,"$1,264",R2780360,,Residential,2016,,"4102 - 3080 Lincoln Ave, Coquitlam, BC",2,2,2,22/05/2023,"$1,798,888",08/06/2023,"$1,745,000"
241,Single Family Residence,"$3,309",1303 sqft,Yes,$690,R2606975,,Residential,1987,,"46 - 2865 Glen Dr, Coquitlam, BC",2,2,2,02/08/2021,"$899,900",10/09/2021,"$850,000"
242,Apartment/Condominium,"$2,285",740 sqft,Yes,$797,R2616174,,Residential,2012,,"102 - 545 Foster Ave, Coquitlam, BC",2,1,1,08/09/2021,"$589,800",11/09/2021,"$587,000"
243,Apartment/Condominium,"$2,958",1053 sqft,Yes,$678,R2615694,,Residential,2017,,"301 - 609 Cottonwood Ave, Coquitlam, BC",2,2,1,07/09/2021,"$714,900",11/09/2021,"$722,000"
244,Single Family Residence,"$4,608",3022 sqft,Yes,$525,R2614408,,Residential,1996,,"3302 Rakanna Pl, Coquitlam, BC",4,6,8,02/09/2021,"$1,588,000",11/09/2021,"$1,550,000"
245,Apartment/Condominium,,576 sqft,Yes,$970,R2614836,,Residential,2020,,"2710 - 525 Foster Ave, Coquitlam, BC",1,1,1,05/09/2021,"$559,000",11/09/2021,"$578,800"
246,Townhouse,"$2,367",1309 sqft,No,$546,R2601018,,Residential,1995,,"1312 Cartier Ave, Coquitlam, BC",2,3,2,11/07/2021,"$714,900",11/09/2021,"$695,000"
247,Apartment/Condominium,"$2,285",576 sqft,Yes,"$1,004",R2607597,,Residential,2019,,"1907 - 530 Whiting Way, Coquitlam, BC",1,1,1,03/08/2021,"$578,878",11/09/2021,"$573,500"
248,Apartment/Condominium,"$2,139",600 sqft,Yes,$813,R2614214,,Residential,2017,,"706 - 570 Emerson St, Coquitlam, BC",1,1,1,01/09/2021,"$488,000",13/09/2021,"$555,000"
249,Single Family Residence,"$4,024",3049 sqft,Yes,$491,R2611641,,Residential,1974,,"1897 Dawes Hill Rd, Coquitlam, BC",3,5,8,22/08/2021,"$1,499,000",13/09/2021,"$1,402,000"
250,Single Family Residence,"$5,289",3183 sqft,Yes,$502,R2616167,,Residential,1980,,"924 Merritt St, Coquitlam, BC",3,5,6,07/09/2021,"$1,599,000",13/09/2021,"$1,800,000"
251,Apartment/Condominium,"$2,524",838 sqft,Yes,$774,R2598184,,Residential,2012,,"1203 - 2968 Glen Dr, Coquitlam, BC",2,2,1,01/07/2021,"$649,000",13/09/2021,"$630,000"
252,Single Family Residence,"$4,779",2108 sqft,No,$709,R2615125,,Residential,1968,,"813 Cornell Ave, Coquitlam, BC",1,4,8,05/09/2021,"$1,495,000",13/09/2021,"$1,560,000"
253,Apartment/Condominium,"$2,605",955 sqft,Yes,$700,R2616558,,Residential,2009,,"317 - 3082 Dayanee Springs Blvd, Coquitlam, BC",2,2,1,09/09/2021,"$669,000",13/09/2021,"$669,000"
254,Single Family Residence,"$4,697",2022 sqft,Yes,$835,R2610718,,Residential,1951,,"915 Walls Ave, Coquitlam, BC",2,3,4,15/08/2021,"$1,690,000",13/09/2021,"$1,580,000"
255,Apartment/Condominium,"$2,228",770 sqft,Yes,$805,R2608259,,Residential,2008,,"411 - 3050 Dayanee Springs Blvd, Coquitlam, BC",2,2,2,08/08/2021,"$619,900",13/09/2021,"$619,900"
256,Apartment/Condominium,"$2,555",838 sqft,Yes,$785,R2618039,,Residential,2017,,"411 - 607 Cottonwood Ave, Coquitlam, BC",2,2,1,13/09/2021,"$658,000",15/09/2021,"$672,000"
257,Single Family Residence,"$5,777",3864 sqft,Yes,$480,R2617520,,Residential,2009,,"3350 Devonshire Ave, Coquitlam, BC",3,5,4,13/09/2021,"$1,858,000",16/09/2021,"$1,880,000"
258,Multi Family,"$3,566",1671 sqft,Yes,$716,R2611784,,Residential,1989,,"717 Clarke Rd, Coquitlam, BC",2,3,4,22/08/2021,"$1,198,000",15/09/2021,"$1,198,000"
259,Apartment/Condominium,,747 sqft,Yes,$963,R2611963,,Residential,2024,,"608 - 505 Nelson St, Coquitlam, BC",1,2,1,23/08/2021,"$719,900",15/09/2021,"$719,900"
260,Apartment/Condominium,,1066 sqft,Yes,$738,R2609246,,Residential,2023,,"201 - 599 Dansey Ave, Coquitlam, BC",2,3,1,11/08/2021,"$786,900",16/09/2021,"$786,900"
261,Single Family Residence,"$5,754",3853 sqft,Yes,$466,R2614775,,Residential,2011,,"1242 Ravensdale St, Coquitlam, BC",3,6,4,06/09/2021,"$1,799,000",15/09/2021,"$1,900,000"
262,Single Family Residence,"$3,289",2026 sqft,Yes,$467,R2616352,,Residential,2004,,"212 - 3000 Riverbend Dr, Coquitlam, BC",2,3,2,08/09/2021,"$948,000",15/09/2021,"$960,000"
263,Single Family Residence,"$4,631",2971 sqft,Yes,$454,R2592874,,Residential,1988,,"2823 Rambler Way, Coquitlam, BC",3,5,6,13/06/2021,"$1,350,000",15/09/2021,"$1,338,000"
264,Single Family Residence,"$5,177",3272 sqft,Yes,$518,R2617497,,Residential,2011,,"1320 Kintail Crt, Coquitlam, BC",3,5,4,13/09/2021,"$1,698,000",19/09/2021,"$1,730,000"
265,Apartment/Condominium,"$2,151",858 sqft,Yes,$617,R2613535,,Residential,1983,,"108 - 460 Westview St, Coquitlam, BC",1,2,1,30/08/2021,"$529,900",19/09/2021,"$520,000"
266,Townhouse,"$3,851",1576 sqft,Yes,$633,R2609438,,Residential,2009,,"1197 The High St, Coquitlam, BC",3,3,2,12/08/2021,"$999,000",19/09/2021,"$970,000"
267,Townhouse,"$3,765",2195 sqft,Yes,$605,R2807581,,Residential,2001,,"4 - 3405 Plateau Blvd, Coquitlam, BC",2,3,4,14/08/2023,"$1,330,000",-,-
268,Apartment/Condominium,"$2,243",591 sqft,No,"$1,015",R2616110,,Residential,2015,,"1708 - 3007 Glen Dr, Coquitlam, BC",1,1,1,08/09/2021,"$599,900",19/09/2021,"$580,000"
