,beds,baths,sqFt,parking,taxes,age,lat,lon,daysOnMarket,priceToTaxRatio,listingYear,listingMonth,distanceToCenter,distanceToSchool,propertyType,streetAddress,nearestSchool,postalCode,neighborhood,soldPricePredicted
115,4,3,2530.0,4,4724.0,38.0,49.0433701,-122.2312215,206,264.39458086367483,2024,6,2262.8402218586098,229.0605453433552,SingleFamily,35872 Heatherstone Pl,Centennial Park Elementary, V3G 1E6,Lower Sumas Mountain,1251187.1517488395
116,2,1,910.0,2,1285.0,49.0,49.0360931,-122.2876542,206,248.9494163424125,2024,6,5940.851891491964,140.9190143422258,Condo,1909 Salton Rd,Prince Charles Elementary, V2S 3W6,McCallum,332593.94305898435
117,1,1,378.0,1,1239.0,8.0,49.0581011,-122.31429093624736,206,272.80064568200163,2024,6,826.7876731462203,456.364941888076,Condo,3080 Gladwin Rd,Alexander Elementary, V2T 0H5,General Abbotsford District,355495.8520125279
118,4,3,3325.0,5,5353.0,32.0,49.062088,-122.24255,206,240.61274051933492,2024,6,3124.839212885403,309.4668066362602,SingleFamily,3583 Mckinley Dr,Dr Roberta Bondar Elementary, V3G 3B1,Upper Ten Oaks,1287701.0356353144
119,2,2,880.0,1,2082.0,3.0,49.0501516,-122.2882893,206,249.27953890489917,2024,6,1080.3709348803586,119.65229782437048,Condo,33568 George Ferguson Way,Abbotsford Middle School, V2S 3X6,General Abbotsford District,515783.814402843
120,5,2,2378.0,5,4387.0,36.0,49.0670227,-122.3207,209,222.01960337360384,2024,6,7357.469890315566,816.7742787340902,SingleFamily,32632 Haida Dr,Mountain Elementary, V2T 4Z5,North Clearbrook,970744.2250783894
121,2,2,1074.0,1,1611.0,34.0,49.0401202,-122.3045541,209,299.5034140285537,2024,6,5917.589707734964,541.4711268256383,Condo,2780 Ware St,Ten Broeck Elementary, V2S 3C3,Mill Lake,487419.63918030396
122,4,3,2839.0,2,3725.0,19.0,49.0520238,-122.2291296,210,264.1073825503356,2024,6,2484.538848517651,744.1073765312949,Townhouse,35931 Empress Dr,Margaret Stenersen Elementary, V3G 0C8,Lower Sumas Mountain,966845.517884732
123,3,2,1615.0,5,3668.0,50.0,49.0427198,-122.3483942,209,271.8102508178844,2024,6,2040.3910921080897,467.473837279087,SingleFamily,2235 Crystal Crt,Centennial Park Elementary, V2T 6A7,General Abbotsford District,982546.1267449817
124,5,2,2100.0,4,4680.0,53.0,49.0470377,-122.272873,209,256.3888888888889,2024,6,1378.7867236964391,179.92534525514128,SingleFamily,2568 Mendham St,Jackson Elementary, V2S 8G9,General Abbotsford District,1195520.3569041067
125,2,2,1113.0,2,1980.0,3.0,49.05928655,-122.31186741025438,210,328.2828282828283,2024,6,2595.9508703626843,165.510950633513,Condo,3182 Gladwin Rd,Chief Dan George Middle, V2T 0K8,General Abbotsford District,637116.0294325458
126,5,2,2170.0,0,3883.0,47.0,49.0343964,-122.3062281,210,305.176409992274,2024,6,4582.700189371492,0.0,SingleFamily,33137 Capri Crt,Sandy Hill Elementary, V2S 5N5,UDistrict,1185344.6128048345
127,5,2,2160.0,6,4544.0,44.0,49.06952115,-122.31449853859044,210,264.0598591549296,2024,6,4770.438956312762,174.18630760778805,SingleFamily,32855 Harwood Cres,Clearbrook Elementary, V2S 7A6,General Abbotsford District,1207769.9864236603
128,2,2,1629.0,1,2464.0,35.0,49.0616776,-122.254954,211,223.1737012987013,2024,6,2832.8073151879985,269.236841019133,Townhouse,34959 Old Clayburn Rd,Margaret Stenersen Elementary, V2T 7L7,Upper Ten Oaks,553608.7230351702
129,7,3,3107.0,6,5241.0,38.0,49.0651571,-122.3367112449932,211,238.31329898874264,2024,6,3531.0191196871647,351.7256937049712,SingleFamily,3476 Creston Dr,W J Mouat Secondary, V2T 5B9,General Abbotsford District,1248844.4617533588
130,6,4,3319.0,6,5610.0,11.0,49.0533553,-122.2701106,211,267.3618538324421,2024,6,4046.953150754013,573.5111137123964,SingleFamily,2711 Bristol Dr,McMillan Elementary, V2S 7E6,General Abbotsford District,1500074.1027410456
131,3,1,1164.0,1,2254.0,44.0,49.0576426,-122.3262136,211,283.4960070984916,2024,6,2023.545878123354,1202.0538415244484,Townhouse,3030 Trethewey St,Alexander Elementary, V2T 4N2,Clearbrook,647276.7984191733
132,6,6,7110.0,0,9638.0,27.0,49.035448,-122.2591512,211,248.91056235733555,2024,6,5083.792270517126,568.6643510138352,SingleFamily,34991 Hamon Dr,Ten Broeck Elementary, V2S 6M5,McMillan,2331252.6329603083
133,7,3,3331.0,6,2023.0,19.0,49.0328643,-122.27817835027192,212,656.9451309935739,2024,6,7265.285940391306,571.3613173240199,SingleFamily,34078 Amblewood Pl,Mountain Elementary, V2S 7N2,UDistrict,1571445.1531779347
134,3,2,2692.0,4,4666.0,65.0,49.0444477,-122.3409084,211,267.8739819974282,2024,6,1654.4621449736333,766.3068410044657,SingleFamily,2331 Alder St,Terry Fox Elementary, V2T 2N6,Clearbrook,1241827.3684370844
135,3,2,2368.0,2,2746.0,31.0,49.039175,-122.2299245,216,282.2286962855062,2024,5,17973.05942824074,7525.60917286433,Townhouse,1973 Winfield Dr,Barrowtown Elementary, V3G 2C6,General Abbotsford District,768649.4489870812
136,3,3,2044.0,1,2593.0,34.0,49.0563957,-122.3087573,216,269.9190127265716,2024,5,445.3708539711133,405.6664932671857,Townhouse,3115 Trafalgar St,Alexander Elementary, V2S 7X5,City Centre,699016.0522619088
137,3,2,1734.0,10,6884.0,47.0,49.0118384,-122.1345217,215,203.3556072051133,2024,5,10219.864585736725,1487.5116890296756,SingleFamily,35737 Old Yale Rd,Auguston Traditional Elementary, V3G 1T7,General Abbotsford District,1406323.397701684
138,7,5,3991.0,4,5202.0,2.0,49.0431573,-122.2913027,213,345.8285274894272,2024,6,2048.614456068369,446.8431927803477,SingleFamily,33682 Busby Rd,Centennial Park Elementary, V2S 1V2,McCallum,1794558.7018648349
139,4,3,2385.0,4,4414.0,4.0,49.0891287,-122.2063527,216,289.75985500679656,2024,5,14587.97172110379,105.78655204580456,SingleFamily,36683 Carl Creek Cres,Aberdeen Elementary, V3G 0A4,General Abbotsford District,1271929.939937473
140,2,2,1065.0,1,1868.0,27.0,49.0585969,-122.31211217168548,214,289.0256959314775,2024,6,517.7514793273708,434.4670533535835,Condo,3176 Gladwin Rd,Alexander Elementary, V2T 5T2,City Centre,544224.8267966673
141,4,3,2920.0,0,6701.0,79.0,49.0558749,-122.4262524,215,395.4633636770631,2024,5,2556.3784563045474,469.4737514937897,SingleFamily,8561 Bradner Rd,Margaret Stenersen Elementary, V4X 1K6,Aberdeen,2632669.529372373
142,3,3,1097.0,2,2551.0,4.0,49.0471979,-122.2906885,216,270.0117600940807,2024,5,6532.423542352547,457.53393334956365,Condo,2493 Montrose Ave,Abbotsford Traditional School, V2S 0L5,General Abbotsford District,690622.0941851587
143,5,2,2574.0,1,4806.0,63.0,49.0526422,-122.272568,219,261.92259675405745,2024,5,9387.177042346242,785.6369745656166,SingleFamily,34357 Woodbine Cres,Auguston Traditional Elementary, V2S 7E6,General Abbotsford District,1247779.3242843384
144,7,4,2856.0,9,5036.0,34.0,49.0514127,-122.3538359,219,258.1413820492454,2024,5,3595.7974041544094,292.7487411621954,SingleFamily,2706 Mitchell St,W J Mouat Secondary, V2T 5G4,General Abbotsford District,1312775.259014686
145,4,3,4444.0,7,5362.0,19.0,49.0791653,-122.2127651,219,260.16411786646773,2024,5,7500.5612443361615,45.6476094286114,SingleFamily,35423 Mckee Rd,Rick Hansen Secondary, V3G 0A4,Straiton,1396573.31259123
146,4,1,1980.0,2,2639.0,47.0,49.0573351,-122.3268444,219,261.0837438423645,2024,5,826.7876731462203,456.364941888076,Townhouse,3015 Trethewey St,Alexander Elementary, V2T 3R3,Clearbrook,698953.7241108152
147,3,3,3142.0,2,3005.0,27.0,49.0676173,-122.3615473,219,291.14808652246256,2024,5,826.7876731462203,456.364941888076,Townhouse,30703 Blueridge Dr,Alexander Elementary, V2T 5R2,Townline Hill,871709.2452965269
148,1,1,1003.0,1,1206.0,42.0,49.0501516,-122.2882893,219,288.55721393034827,2024,5,949.489027826794,62.1614629789572,Townhouse,32959 George Ferguson Way,King Traditional Elementary, V2S 3X6,General Abbotsford District,345169.0950972428
149,2,2,1543.0,2,1525.0,34.0,49.0501516,-122.2882893,219,268.8524590163934,2024,5,4490.992205160893,468.4294343790911,Townhouse,33123 George Ferguson Way,Colleen And Gordie Howe Middle School, V2S 3X6,General Abbotsford District,402139.79775343253
150,2,2,1127.0,2,1574.0,30.0,49.0308619,-122.2911735,219,323.37992376111816,2024,5,826.7876731462203,456.364941888076,Condo,33668 King Rd,Alexander Elementary, V2S 7P8,UDistrict,507896.6989294057
151,2,2,1127.0,1,1626.0,29.0,49.0528018,-122.3353603,223,307.4415744157442,2024,5,5870.262037577929,654.9828596873334,Condo,32120 Mount Waddington Ave,Mennonite Educational Institute, V2T 2E8,Clearbrook,503134.476201821
152,2,1,990.0,1,1206.0,42.0,49.0501516,-122.2882893,222,356.4676616915423,2024,5,5940.851891491964,140.9190143422258,Townhouse,32959 George Ferguson Way,Prince Charles Elementary, V2S 3X6,General Abbotsford District,429734.0586780055
153,7,5,2910.0,6,5603.0,23.0,49.0649045,-122.3468947,220,274.85275745136533,2024,5,12707.261386313116,535.2177294220729,SingleFamily,3494 Promontory Crt,Ross Elementary, V2T 6S8,General Abbotsford District,1535997.4715985002
154,4,3,3132.0,8,4479.0,26.0,49.062088,-122.24255,223,327.0596115204287,2024,5,4040.513979660182,191.34128014147703,SingleFamily,3303 Mckinley Dr,W J Mouat Secondary, V3G 3B1,Upper Ten Oaks,1475431.9000479854
155,6,4,3837.0,0,6551.0,12.0,49.0424168,-122.4094606,223,257.9757288963517,2024,5,2250.1657441009443,351.1011128717031,SingleFamily,2194 Merlot Blvd,Centennial Park Elementary, V4X 1J3,Pepin Brook,1711239.0388187284
156,4,2,2085.0,3,4516.0,44.0,49.0617723,-122.3303989,223,259.07617360496016,2024,5,4721.204956425375,370.25114545822896,SingleFamily,32281 Adair Ave,Colleen And Gordie Howe Middle School, V2T 4L7,North Clearbrook,1178884.6356534932
157,2,1,918.0,1,1232.0,48.0,49.0547353,-122.31474083711396,223,324.59415584415586,2024,5,2250.1657441009443,351.1011128717031,Condo,32850 George Ferguson Way,Centennial Park Elementary, V2S 7K1,City Centre,408671.47969826707
158,3,3,1762.0,2,3082.0,7.0,49.0535198,-122.3374015,228,281.635301752109,2024,5,9342.098101566193,328.73152696571515,Townhouse,2832 Clearbrook Rd,Dave Kandal Elementary, V2T 2Z4,Clearbrook,873860.5172056428
159,2,1,965.0,1,1216.0,48.0,49.0547353,-122.31474083711396,226,319.9013157894737,2024,5,3367.2907684570628,205.62023422692127,Condo,32850 George Ferguson Way,Dr Roberta Bondar Elementary, V2S 7K1,City Centre,365269.64390763175
160,2,2,879.0,2,1843.0,15.0,49.06202805,-122.3787079889927,227,263.15735214324474,2024,5,6911.678330187468,562.107131144737,Condo,30525 Cardinal Ave,St James, V2T 0A8,General Abbotsford District,493953.6783517972
161,4,3,4148.0,4,5455.0,15.0,49.07311255,-122.32147169161364,226,263.794683776352,2024,5,3858.9239095396456,416.49973978381695,SingleFamily,32638 Downes Rd,Dr Thomas A Swift Elementary, V4X 0A1,General Abbotsford District,1453454.5614393107
162,5,3,3322.0,6,5282.0,32.0,49.0555491,-122.3570897,226,246.0999621355547,2024,5,1654.4621449736333,766.3068410044657,SingleFamily,2937 Southern Cres,Terry Fox Elementary, V2S 7X9,General Abbotsford District,1298388.0298072852
163,6,4,2500.0,5,4878.0,50.0,49.0601018,-122.2614398,227,287.0026650266503,2024,5,4490.992205160893,468.4294343790911,SingleFamily,34965 High Dr,Colleen And Gordie Howe Middle School, V2S 7H8,Lower Ten Oaks,1395412.1716367546
164,4,3,3006.0,2,2787.0,37.0,49.0563957,-122.3087573,228,322.56907068532473,2024,5,10903.611985022171,2413.48546045731,Townhouse,3054 Trafalgar St,Auguston Traditional Elementary, V2S 7X5,City Centre,902217.95151274
165,2,2,1001.0,1,1844.0,18.0,49.0528018,-122.3353603,227,284.6529284164859,2024,5,9149.052765831564,1643.410600638278,Condo,32063 Mount Waddington Ave,Mt Lehman Elementary, V2T 2E8,Clearbrook,528744.2381030058
166,5,3,3325.0,5,4477.0,3.0,49.0738305,-122.198348,232,290.35068125977216,2024,5,2393.7740624541493,1155.977955859665,SingleFamily,4581 Sumas Mountain Rd,William A. Fraser Middle School, V3G 2K1,Straiton,1301613.2330118697
167,5,4,5295.0,0,5158.0,28.0,49.1119851,-122.3692515,232,1220.4342768514928,2024,5,8093.320106999664,131.21797685061094,SingleFamily,31111 N Burgess Ave,Blue Jay Elementary, V4X 1V5,Mount Lehman,4911980.4702131795
168,2,2,1053.0,2,1562.0,31.0,49.0382369,-122.2739641,233,268.8220230473752,2024,5,2175.9192484916366,436.0395942648787,Condo,33675 Marshall Rd,Centennial Park Elementary, V2S 6Y3,General Abbotsford District,419424.1393525514
169,5,3,3232.0,8,6346.0,32.0,49.0596847,-122.3675477,233,209.5650803655846,2024,5,14009.359269335586,2650.842578872637,SingleFamily,30922 Sandpiper Pl,Bradner Elementary, V2T 6X5,Townline Hill,1329404.3242441162
170,2,2,1367.0,2,2745.0,3.0,49.053641,-122.3142011,232,253.9162112932605,2024,5,2772.7050619141687,154.8466282242519,Townhouse,32828 Landeau Pl,John Maclure Community School, V2T 4S7,City Centre,698994.9597427499
171,9,10,8657.0,0,10170.0,3.0,49.0023544,-122.4190975,232,577.6828908554572,2024,5,3250.2643862977693,479.82982764332974,SingleFamily,171 Defehr Rd,John Maclure Community School, V4X 2M5,General Abbotsford District,6710539.924259528
172,2,2,1189.0,1,2520.0,8.0,49.0539739,-122.31965604264154,232,271.7857142857143,2024,5,10219.864585736725,1487.5116890296756,Townhouse,32633 Simon Ave,Auguston Traditional Elementary, V2T 4W6,City Centre,676239.5988943399
173,2,2,1120.0,2,2008.0,5.0,49.053295,-122.324079,232,326.14541832669323,2024,5,6435.490806114668,384.4221530398767,Condo,32445 Simon Ave,Mountain Elementary, V2T 4Y2,City Centre,666600.4316535972
174,7,5,3486.0,6,4858.0,1.0,49.0891287,-122.2063527,237,287.97859201317414,2024,5,4876.230948700219,524.5148871641607,SingleFamily,36779 Carl Creek Cres,ASIA - North Poplar, V3G 0A4,General Abbotsford District,1403137.321295838
175,4,4,3574.0,5,5349.0,17.0,49.0390125,-122.2374012,238,298.93438025799213,2024,5,4418.991131627086,275.4983914489028,SingleFamily,35732 Zanatta Pl,Dormick Park Elementary, V3G 2E3,General Abbotsford District,1583001.4320965179
176,10,7,6028.0,0,8161.0,11.0,49.04516485,-122.33904247066016,238,263.203038843279,2024,5,3738.474925039736,573.8765703623982,SingleFamily,2368 Arbutus St,Dr Roberta Bondar Elementary, V2T 2N9,Clearbrook,2155719.5728737325
177,2,1,1052.0,0,1217.0,40.0,49.0460005,-122.3349267,237,254.64256368118325,2024,5,17973.05942824074,7525.60917286433,Condo,2414 Church St,Barrowtown Elementary, V2T 6N9,Clearbrook,304593.35023617954
178,5,3,3669.0,6,2131.0,33.0,49.0768124,-122.3241834,238,1125.7625527921164,2024,5,1248.4657235208017,524.231641046032,SingleFamily,4105 Verdon Way,Alexander Elementary, V4X 1X3,General Abbotsford District,2639241.338513726
179,2,1,932.0,2,1529.0,44.0,49.0118384,-122.1345217,238,293.0019620667103,2024,5,1341.951741013188,738.661010994403,Condo,34909 Old Yale Rd,Alexander Elementary, V3G 1T7,General Abbotsford District,456042.2642064601
180,1,1,704.0,1,1410.0,45.0,49.0483409,-122.2841075,238,226.87943262411343,2024,5,4804.181763467515,205.87474686977268,Condo,2551 Willow Lane,Colleen And Gordie Howe Middle School, V2S 5Z9,General Abbotsford District,322343.8397702056
181,4,4,2845.0,10,7120.0,14.0,49.0527451,-122.283859,237,224.7189606741573,2024,5,17871.215532780665,3177.900137394811,SingleFamily,2807 Maple St,Aberdeen Elementary, V2S 2V5,General Abbotsford District,1585212.0183055582
182,6,3,3041.0,4,4826.0,39.0,49.0632029,-122.3372804,240,248.63240779113136,2024,5,17661.755187165465,2975.989635652131,SingleFamily,3367 Hedley St,Aberdeen Elementary, V2T 5C1,General Abbotsford District,1192574.2957832615
183,7,4,4299.0,4,5311.0,15.0,49.0573664,-122.4557721,241,282.20674072679344,2024,5,4744.187783076372,391.5934418726492,SingleFamily,27760 Pullman Ave,Colleen And Gordie Howe Middle School, V4X 2S8,General Abbotsford District,1501593.5995563075
184,5,3,2957.0,6,5595.0,22.0,49.0540926,-122.4539504,240,250.20554066130472,2024,5,17973.05942824074,7525.60917286433,SingleFamily,2915 Whistle Dr,Barrowtown Elementary, V4X 1K7,General Abbotsford District,1393295.7861532948
185,3,2,1150.0,6,3805.0,69.0,49.0531809,-122.33762852844464,241,236.50459921156371,2024,5,3873.8996358883455,38.04510459073894,SingleFamily,2816 Clearbrook Rd,W J Mouat Secondary, V2T 2Z4,Clearbrook,914696.4441609739
186,2,1,913.0,1,1272.0,51.0,49.0118384,-122.1345217,240,259.3553459119497,2024,5,5906.906752605846,311.33173990099164,Condo,32175 Old Yale Rd,Irene Kelleher Totí:ltawtxw, V3G 1T7,General Abbotsford District,338531.2102095247
187,3,1,1224.0,1,2203.0,46.0,49.0587662,-122.3292386,241,282.20608261461643,2024,5,2916.7096421704714,425.2782566420097,Townhouse,32310 Mouat Dr,Dr Roberta Bondar Elementary, V2T 4E9,General Abbotsford District,637254.285067341
188,6,6,4886.0,4,6913.0,4.0,49.0524733,-122.2422189,241,332.7064950094026,2024,5,3108.812461910032,258.7329670043157,SingleFamily,35459 Verado Crt,John Maclure Community School, V3G 0C8,Eagle Mountain,2307440.4077286194
189,7,3,2781.0,9,4744.0,37.0,49.0648318,-122.3191755,246,252.95109612141653,2024,4,3450.8119870839546,213.8372235272607,SingleFamily,3463 Saanich St,Yale Secondary, V2T 4Z3,North Clearbrook,1209339.6423634286
190,4,1,1656.0,5,3681.0,47.0,49.0567924,-122.322424,246,258.0548763922847,2024,4,3873.8996358883455,38.04510459073894,SingleFamily,32560 Oriole Cres,W J Mouat Secondary, V2T 4E2,City Centre,954453.610590057
191,3,2,1525.0,3,3109.0,46.0,49.0513989,-122.2643464,246,283.01704728208426,2024,4,7702.021587596404,205.05034413209503,SingleFamily,2734 Sandon Dr,Rick Hansen Secondary, V2S 7S6,General Abbotsford District,876615.8018526948
192,3,1,1227.0,1,2146.0,47.0,49.0587662,-122.3292386,246,302.8424976700839,2024,4,1079.4223740653354,359.7123629601987,Townhouse,32310 Mouat Dr,Abbotsford Middle School, V2T 4E9,General Abbotsford District,638301.8444915601
193,2,2,1308.0,2,2406.0,10.0,49.0685579,-122.3632969,231,290.8977556109726,2024,5,7228.817315757623,227.48333526342577,Townhouse,31032 Westridge Pl,St James, V2T 0G6,Westerleigh,685892.1679624186
194,2,2,1404.0,0,3007.0,6.0,49.0480733,-122.3047541,246,245.75989358164284,2024,4,2609.8955125312164,221.8123026147731,Condo,2555 Ware St,Centennial Park Elementary, V2S 3E2,Mill Lake,742305.4662752529
195,5,3,2987.0,0,5085.0,48.0,49.0541345,-122.3600148,246,1632.2320550639135,2024,4,2120.151577216134,536.1665029931197,SingleFamily,1404 Townline Rd,Centennial Park Elementary, V2T 5E5,General Abbotsford District,4818232.1964479955
196,2,1,1154.0,1,1417.0,38.0,49.0578385,-122.3176302,246,321.8066337332392,2024,4,599.3580047611824,337.72800093932125,Townhouse,32718 Garibaldi Dr,Alexander Elementary, V2T 5T6,General Abbotsford District,449257.1544108316
197,3,2,1620.0,3,4021.0,69.0,49.040212,-122.29043555,252,323.0539666749565,2024,4,5406.363227485191,164.48362660019745,SingleFamily,33715 Mayfair Ave,Ten Broeck Elementary, V2S 1P7,McCallum,1295685.1034220385
198,6,3,2998.0,6,2881.0,0.0,49.0738305,-122.198348,252,451.19750086775423,2024,4,2040.3910921080897,467.473837279087,SingleFamily,4581 Sumas Mountain Rd,Centennial Park Elementary, V3G 2K1,Straiton,1286907.9355265584
199,4,3,2149.0,2,2204.0,1.0,49.0490856,-122.3437603,252,408.3030852994555,2024,4,6318.788411533555,824.1795935603296,SingleFamily,2580 Janzen St,Ten Broeck Elementary, V2T 2R7,General Abbotsford District,925272.636904303
200,2,2,924.0,2,2644.0,2.0,49.05928655,-122.31186741025438,255,249.24357034795764,2024,4,5733.371312103976,332.0583688168457,Condo,3182 Gladwin Rd,Ten Broeck Elementary, V2T 0K8,General Abbotsford District,665276.0476586939
201,5,3,2530.0,4,5165.0,34.0,49.056347,-122.3516891,255,232.33301064859631,2024,4,4582.700189371492,0.0,SingleFamily,2871 Crossley Dr,Sandy Hill Elementary, V2T 4W4,General Abbotsford District,1200780.0906374168
202,4,2,2600.0,0,5313.0,57.0,49.054655,-122.3464902,255,263.31639375117635,2024,4,999.2975412631572,230.82388348478565,SingleFamily,2889 Upland Cres,Abbotsford Middle School, V2T 2G1,General Abbotsford District,1414050.0177085758
203,3,2,2287.0,4,4222.0,3.0,49.0616776,-122.254954,255,328.7541449549976,2024,4,826.7876731462203,456.364941888076,SingleFamily,4295 Old Clayburn Rd,Alexander Elementary, V2T 7L7,Upper Ten Oaks,1380541.9358700123
