mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice,lat,lon,addressDetails
R2889844,7,5,"3080 Cardinal Crt, Coquitlam, BC, Canada",4839.0,6,7140.0,514.0,1998.0,SingleFamily,02/06/2024,2490000.0,49.3041975,-122.7824889,"Cardinal Court, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3A1, Canada"
R2889505,2,1,"2980 Atlantic Ave, Coquitlam, BC, Canada",692.0,1,1974.0,994.0,2009.0,Condo,02/06/2024,688000.0,49.2817115,-122.8005591,"Atlantic Avenue, Hoy Creek Housing Coop, Harbour Village, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 2P5, Canada"
R2889528,0,1,"2969 Whisper Way, Coquitlam, BC, Canada",436.0,1,1158.0,1050.0,2005.0,Condo,02/06/2024,458000.0,49.296007,-122.7898998,"Whisper Way, Silver Springs, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2Y9, Canada"
R2890076,1,1,"3008 Glen Dr, Coquitlam, BC, Canada",576.0,1,1576.0,1015.0,2013.0,Condo,02/06/2024,585000.0,49.2826894,-122.792963,"Glen Drive, Hoy Creek Housing Coop, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 0L8, Canada"
R2890597,8,4,"2097 Dawes Hill Rd, Coquitlam, BC, Canada",3784.0,6,4710.0,628.0,1972.0,MultiFamily,03/06/2024,2380000.0,49.235923,-122.8342155,"Dawes Hill Road, Cape Horn, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 1J2, Canada"
R2889087,5,3,"920 Harris Ave, Coquitlam, BC, Canada",2779.0,2,4912.0,659.0,1972.0,SingleFamily,30/05/2024,1833500.0,49.2388638,-122.8699585,"Harris Avenue, Maillardville, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 1P9, Canada"
R2888814,4,3,"3266 Camelback Lane, Coquitlam, BC, Canada",3365.0,4,4455.0,499.0,2005.0,SingleFamily,29/05/2024,1680000.0,49.3144327,-122.787656,"Camelback Lane, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3A1, Canada"
R2888590,4,3,"1310 Mitchell St, Coquitlam, BC, Canada",1894.0,2,2024.0,791.0,2024.0,Townhouse,29/05/2024,1499900.0,49.2909237,-122.7392765,"Mitchell Street, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 0J1, Canada"
R2888447,4,2,"3500 Promenade Burke Village, Coquitlam, BC, Canada",1713.0,2,3300.0,729.0,2018.0,Townhouse,28/05/2024,1249000.0,49.2920839,-122.7459215,"Burke Village Promenade, Burke Mountain, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 0J1, Canada"
R2884627,6,3,"650 Adler Ave, Coquitlam, BC, Canada",3376.0,4,5333.0,681.0,1989.0,SingleFamily,26/05/2024,2299999.0,49.2579055,-122.8857949,"Adler Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2W4, Canada"
R2887940,4,2,"361 Seaforth Cres, Coquitlam, BC, Canada",2364.0,6,4228.0,672.0,1960.0,SingleFamily,26/05/2024,1588800.0,49.2419529,-122.8464563,"Seaforth Crescent, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 2Y1, Canada"
R2887996,4,2,"1951 Austin Ave, Coquitlam, BC, Canada",2000.0,3,2792.0,599.0,1973.0,MultiFamily,26/05/2024,1199999.0,49.2489576,-122.864884,"Austin Avenue, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3P0, Canada"
R2887668,3,2,"3105 Dayanee Springs Blvd, Coquitlam, BC, Canada",1375.0,2,2538.0,799.0,2009.0,Townhouse,26/05/2024,1099000.0,49.2937073,-122.7839058,"Dayanee Springs Boulevard, Dayanee Springs, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2R8, Canada"
R2887469,5,4,"3489 Highland Dr, Coquitlam, BC, Canada",3703.0,4,5490.0,607.0,2021.0,SingleFamily,26/05/2024,2248000.0,49.2989612,-122.7423347,"Highland Drive, Burke Mountain, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 0K3, Canada"
R2888000,1,1,"2975 Atlantic Ave, Coquitlam, BC, Canada",619.0,0,1547.0,888.0,2014.0,Condo,26/05/2024,549800.0,49.2817115,-122.8005591,"Atlantic Avenue, Hoy Creek Housing Coop, Harbour Village, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 2P5, Canada"
R2886419,4,3,"361 Marmont St, Coquitlam, BC, Canada",1808.0,2,5968.0,773.0,2024.0,MultiFamily,22/05/2024,1399000.0,49.250087,-122.8621855,"Marmont Street, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 1S6, Canada"
R2885832,1,1,"1122 King Albert Ave, Coquitlam, BC, Canada",548.0,1,1059.0,820.0,1979.0,Condo,21/05/2024,449800.0,49.2508428,-122.8368443,"King Albert Avenue, Dartmoor, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3S1, Canada"
R2886567,2,2,"3071 Glen Dr, Coquitlam, BC, Canada",980.0,1,930.0,713.0,1993.0,Condo,22/05/2024,698888.0,49.2826573,-122.7950729,"Glen Drive, Hoy Creek Housing Coop, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7W3, Canada"
R2887202,2,3,"710 Gauthier Ave, Coquitlam, BC, Canada",1732.0,6,4993.0,1327.0,1955.0,SingleFamily,22/05/2024,2300000.0,49.2378863,-122.8809418,"Gauthier Avenue, Maillardville, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 7B3, Canada"
R2885577,5,1,"816 Westwood St, Coquitlam, BC, Canada",1728.0,6,3522.0,809.0,1962.0,SingleFamily,21/05/2024,1398000.0,49.2836578,-122.790448,"Westwood Street, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7R8, Canada"
R2885715,2,2,"3110 Dayanee Springs Blvd, Coquitlam, BC, Canada",877.0,1,1916.0,841.0,2009.0,Condo,21/05/2024,738000.0,49.2937073,-122.7839058,"Dayanee Springs Boulevard, Dayanee Springs, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2R8, Canada"
R2887664,2,2,"450 Westview St, Coquitlam, BC, Canada",1227.0,2,3169.0,1026.0,2021.0,Condo,22/05/2024,1259000.0,49.2479816,-122.8901085485913,"Hensley, 450, Westview Street, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3W5, Canada"
R2884766,2,1,"570 Emerson St, Coquitlam, BC, Canada",760.0,1,2108.0,932.0,2017.0,Condo,19/05/2024,709000.0,49.256777,-122.8895238,"Emerson Street, Black and White Townhomes, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2885441,4,2,"1041 Rochester Ave, Coquitlam, BC, Canada",2904.0,9,5767.0,812.0,1956.0,SingleFamily,19/05/2024,2360000.0,49.2454052,-122.8798134,"Rochester Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 4E1, Canada"
R2885475,7,5,"3067 Plateau Blvd, Coquitlam, BC, Canada",5595.0,7,8140.0,516.0,1995.0,SingleFamily,20/05/2024,2888000.0,49.3102472,-122.7857412,"Plateau Boulevard, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3A1, Canada"
R2885186,7,3,"2975 Blackbear Crt, Coquitlam, BC, Canada",3315.0,2,5343.0,572.0,1994.0,SingleFamily,19/05/2024,1899000.0,49.3046453,-122.7863361,"Blackbear Court, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3A1, Canada"
R2885408,5,2,"1509 Austin Ave, Coquitlam, BC, Canada",2559.0,6,4055.0,737.0,1958.0,SingleFamily,19/05/2024,1888000.0,49.2489576,-122.864884,"Austin Avenue, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3P0, Canada"
R2884646,1,1,"450 Westview St, Coquitlam, BC, Canada",632.0,1,2004.0,1185.0,2021.0,Condo,19/05/2024,749000.0,49.2479816,-122.8901085485913,"Hensley, 450, Westview Street, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3W5, Canada"
R2885524,7,5,"3099 Plateau Blvd, Coquitlam, BC, Canada",7636.0,6,9693.0,522.0,1996.0,SingleFamily,20/05/2024,3988000.0,49.3102472,-122.7857412,"Plateau Boulevard, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3A1, Canada"
R2885455,6,3,"1350 Kingston St, Coquitlam, BC, Canada",4264.0,4,6890.0,607.0,2013.0,SingleFamily,19/05/2024,2590000.0,49.2959532,-122.7477748492854,"Kingston Street, Coquitlam, Metro Vancouver Regional District, British Columbia, Canada"
R2883024,4,3,"2697 Burnside Pl, Coquitlam, BC, Canada",2120.0,5,4586.0,858.0,1979.0,SingleFamily,12/05/2024,1820000.0,49.28036155,-122.80990312993995,"2697, Burnside Place, Hoy Creek Housing Coop, Harbour Village, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 1K9, Canada"
R2882603,5,3,"798 Westwood St, Coquitlam, BC, Canada",3036.0,5,2849.0,625.0,2024.0,SingleFamily,13/05/2024,1899888.0,49.2836578,-122.790448,"Westwood Street, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7R8, Canada"
R2882300,1,1,"1225 Brunette Ave, Coquitlam, BC, Canada",663.0,1,1371.0,791.0,1993.0,Condo,12/05/2024,525000.0,49.2339227,-122.8800811,"Brunette Avenue, Maillardville, McBride Sapperton, Coquitlam, Metro Vancouver Regional District, British Columbia, V3L 5H4, Canada"
R2883708,1,1,"525 Foster Ave, Coquitlam, BC, Canada",576.0,1,1852.0,1102.0,2020.0,Condo,14/05/2024,635000.0,49.2570445,-122.8905334251287,"Lougheed Heights Tower 2, 525, Foster Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2884425,6,4,"1378 Hames Cres, Coquitlam, BC, Canada",3637.0,4,6315.0,604.0,2017.0,SingleFamily,14/05/2024,2199000.0,49.2951151,-122.7543234,"Hames Crescent, Burke Mountain, Oxford Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 0G1, Canada"
R2883039,6,4,"1560 Pinetree Way, Coquitlam, BC, Canada",4448.0,4,4710.0,432.0,1995.0,SingleFamily,13/05/2024,1925000.0,49.2854191,-122.7920403,"Pinetree Way, Hoy Creek Housing Coop, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7Y3, Canada"
R2882742,5,2,"1169 Madore Ave, Coquitlam, BC, Canada",3026.0,6,5215.0,586.0,1965.0,SingleFamily,13/05/2024,1774900.0,49.2462427,-122.865124,"Madore Avenue, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3P1, Canada"
R2882819,5,3,"1420 Shay St, Coquitlam, BC, Canada",3815.0,4,7234.0,602.0,2017.0,SingleFamily,13/05/2024,2300000.0,49.2991471,-122.7360685,"Shay Street, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 0K3, Canada"
R2882108,2,2,"990 Adair Ave, Coquitlam, BC, Canada",1129.0,2,2296.0,662.0,2007.0,Condo,09/05/2024,748000.0,49.236386249999995,-122.8660220480711,"990, Adair Avenue, Maillardville, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 1C9, Canada"
R2881784,1,1,"1306 Laval Sq, Coquitlam, BC, Canada",480.0,1,2000.0,1322.0,2023.0,Townhouse,08/05/2024,635000.0,49.24114395,-122.85729450982893,"Laval Square, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 4W1, Canada"
R2881617,1,2,"526 Appian Way, Coquitlam, BC, Canada",1795.0,3,6266.0,2932.0,1961.0,SingleFamily,09/05/2024,5263500.0,49.25257585,-122.89058197068431,"526, Appian Way, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 6R4, Canada"
R2883576,1,1,"652 Whiting Way, Coquitlam, BC, Canada",517.0,1,1606.0,1121.0,2020.0,Condo,08/05/2024,579888.0,49.2571307,-122.8918917,"Whiting Way, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 2L5, Canada"
R2879650,1,1,"608 Como Lake Ave, Coquitlam, BC, Canada",594.0,1,1670.0,922.0,2013.0,Condo,05/05/2024,548000.0,49.26300165000001,-122.88617883777219,"608, Como Lake Avenue, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 0B2, Canada"
R2879230,3,2,"2902 Panorama Dr, Coquitlam, BC, Canada",2045.0,2,3195.0,611.0,1997.0,Townhouse,05/05/2024,1249800.0,49.2987356,-122.8186423,"Panorama Drive, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2Y6, Canada"
R2879353,2,2,"2978 Glen Dr, Coquitlam, BC, Canada",856.0,1,2027.0,862.0,2009.0,Condo,05/05/2024,738000.0,49.2826573,-122.7950729,"Glen Drive, Hoy Creek Housing Coop, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7W3, Canada"
R2879757,1,1,"511 Rochester Ave, Coquitlam, BC, Canada",771.0,1,1779.0,797.0,2007.0,Condo,05/05/2024,615000.0,49.2460988,-122.89068832413386,"Encore Lifestyle Residences, 511, Rochester Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 2V5, Canada"
R2880055,2,2,"602 Como Lake Ave, Coquitlam, BC, Canada",1025.0,2,3455.0,974.0,2017.0,Condo,05/05/2024,998900.0,49.262954300000004,-122.88723496603002,"Uptown Tower 1, 602, Como Lake Avenue, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 0G2, Canada"
R2880057,8,8,"478 Mundy St, Coquitlam, BC, Canada",7136.0,8,9174.0,498.0,2020.0,SingleFamily,05/05/2024,3560000.0,49.2331209,-122.8351303,"Mundy Street, Cape Horn, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 1J2, Canada"
R2880859,5,3,"1444 Mitchell St, Coquitlam, BC, Canada",3391.0,4,3398.0,648.0,2021.0,SingleFamily,06/05/2024,2199999.0,49.2909237,-122.7392765,"Mitchell Street, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 0J1, Canada"
R2879776,5,5,"1445 Shay St, Coquitlam, BC, Canada",5422.0,6,8551.0,737.0,2022.0,SingleFamily,05/05/2024,3999999.0,49.2991471,-122.7360685,"Shay Street, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 0K3, Canada"
R2873453,2,1,"717 Breslay St, Coquitlam, BC, Canada",753.0,1,1968.0,929.0,2019.0,Condo,30/04/2024,699900.0,49.2612352,-122.8847783,"Breslay Street, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 0B2, Canada"
R2878192,1,1,"520 Como Lake Ave, Coquitlam, BC, Canada",587.0,1,1717.0,1018.0,2017.0,Condo,30/04/2024,598000.0,49.2625613,-122.89068123904494,"Crown, 520, Como Lake Avenue, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 0L1, Canada"
R2877468,2,2,"1196 Pipeline Rd, Coquitlam, BC, Canada",1330.0,2,2621.0,872.0,1998.0,Condo,30/04/2024,1159900.0,49.2840167,-122.78610158458399,"The Hudson, 1196, Pipeline Road, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7Z6, Canada"
R2877775,1,1,"519 Cochrane Ave, Coquitlam, BC, Canada",2200.0,0,5943.0,1886.0,1962.0,SingleFamily,30/04/2024,4150300.0,49.2520033,-122.8898433,"Cochrane Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 6R4, Canada"
R2878477,5,2,"2638 Marble Crt, Coquitlam, BC, Canada",3272.0,2,5268.0,677.0,1996.0,SingleFamily,30/04/2024,2218000.0,49.2989408,-122.8171188,"Marble Court, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2Y6, Canada"
R2877864,2,2,"3050 Dayanee Springs Blvd, Coquitlam, BC, Canada",770.0,1,1740.0,973.0,2010.0,Condo,30/04/2024,749900.0,49.2937073,-122.7839058,"Dayanee Springs Boulevard, Dayanee Springs, River Springs, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2R8, Canada"
R2877669,7,4,"662 Shaw Ave, Coquitlam, BC, Canada",3522.0,7,5519.0,638.0,1961.0,SingleFamily,30/04/2024,2248000.0,49.2441477,-122.8880301,"Shaw Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 0A6, Canada"
R2875067,2,2,"1155 The High St, Coquitlam, BC, Canada",899.0,1,2437.0,856.0,2012.0,Condo,23/04/2024,769900.0,49.2834853,-122.7959595,"The High Street, Hoy Creek Housing Coop, Harbour Village, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 7W3, Canada"
R2875932,9,6,"2982 Sunridge Crt, Coquitlam, BC, Canada",7972.0,8,9638.0,500.0,2006.0,SingleFamily,24/04/2024,3988800.0,49.3025433,-122.8049103,"Sunridge Court, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 2T1, Canada"
R2877344,2,2,"555 Sydney Ave, Coquitlam, BC, Canada",761.0,1,2459.0,1119.0,2022.0,Condo,27/04/2024,851900.0,49.2481731,-122.8874141,"Sydney Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 6R8, Canada"
R2875372,8,7,"708 Austin Ave, Coquitlam, BC, Canada",5173.0,10,4811.0,635.0,2022.0,SingleFamily,24/04/2024,3290000.0,49.2489576,-122.864884,"Austin Avenue, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3P0, Canada"
R2877361,4,3,"638 Austin Ave, Coquitlam, BC, Canada",3489.0,6,6093.0,713.0,2012.0,SingleFamily,28/04/2024,2488000.0,49.2489522,-122.8689423,"Austin Avenue, Maillardville, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3N8, Canada"
R2874676,5,3,"2116 Turnberry Lane, Coquitlam, BC, Canada",2695.0,4,4843.0,682.0,2000.0,SingleFamily,23/04/2024,1838000.0,49.3155874,-122.7968477,"Turnberry Lane, Westwood Plateau, Coquitlam, Metro Vancouver Regional District, British Columbia, V3E 3A1, Canada"
R2875561,1,1,"527 Cochrane Ave, Coquitlam, BC, Canada",1100.0,0,5828.0,3773.0,1962.0,SingleFamily,21/04/2024,4150300.0,49.2520033,-122.8898433,"Cochrane Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 6R4, Canada"
R2873810,7,5,"1213 Cottonwood Ave, Coquitlam, BC, Canada",7147.0,6,11439.0,613.0,2023.0,SingleFamily,21/04/2024,4388000.0,49.2580133,-122.8631827,"Cottonwood Avenue, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3J 5B4, Canada"
R2875568,1,1,"525 Brookmere Ave, Coquitlam, BC, Canada",150.0,0,5646.0,27309.0,1954.0,SingleFamily,21/04/2024,4096400.0,49.251513,-122.89096567444832,"525, Brookmere Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 6R4, Canada"
R2873871,4,4,"1373 Glenbrook St, Coquitlam, BC, Canada",6708.0,8,10370.0,625.0,1995.0,SingleFamily,21/04/2024,4198000.0,49.2930148,-122.7598578,"Glenbrook Street, Burke Mountain, Oxford Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3B 3H7, Canada"
R2875554,2,1,"523 Cochrane Ave, Coquitlam, BC, Canada",250.0,0,5766.0,16601.0,1963.0,SingleFamily,21/04/2024,4150300.0,49.2520033,-122.8898433,"Cochrane Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 6R4, Canada"
R2875550,1,1,"532 Appian Way, Coquitlam, BC, Canada",600.0,0,6257.0,7783.0,1959.0,SingleFamily,21/04/2024,4670050.0,49.2527545,-122.879895,"Appian Way, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3K2, Canada"
R2873454,6,4,"910 Austin Ave, Coquitlam, BC, Canada",1520.0,5,4504.0,1051.0,1949.0,SingleFamily,21/04/2024,1598000.0,49.2489576,-122.864884,"Austin Avenue, Austin Heights, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 3P0, Canada"
R2875558,0,1,"521 Brookmere Ave, Coquitlam, BC, Canada",250.0,0,5884.0,16385.0,1954.0,SingleFamily,21/04/2024,4096400.0,49.2515174,-122.89124285,"521, Brookmere Avenue, Cariboo, Coquitlam, Metro Vancouver Regional District, British Columbia, V3K 6R4, Canada"
